"Date","Price","Open","High","Low","Change %"
"Oct 11, 2017","57.7753","57.9550","58.0728","57.7645","-0.28"
"Oct 12, 2017","57.7500","57.8135","57.8650","57.6138","-0.04"
"Oct 13, 2017","57.1705","57.7650","57.8010","57.0498","-1.00"
"Oct 16, 2017","57.2717","57.2546","57.3963","56.9888","0.18"
"Oct 17, 2017","57.3335","57.2560","57.5515","57.1942","0.11"
"Oct 18, 2017","57.4460","57.3400","57.5110","57.1626","0.20"
"Oct 19, 2017","57.2571","57.4556","57.7378","57.2463","-0.33"
"Oct 20, 2017","57.4780","57.2753","57.6443","57.2433","0.39"
"Oct 23, 2017","57.4770","57.5420","57.6089","57.3740","-0.00"
"Oct 24, 2017","57.6291","57.4920","57.7120","57.3713","0.26"
"Oct 25, 2017","57.7557","57.6500","57.8225","57.5025","0.22"
"Oct 26, 2017","57.8371","57.7560","57.8975","57.4725","0.14"
"Oct 27, 2017","58.0530","57.8465","58.7753","57.7560","0.37"
"Oct 30, 2017","57.9705","58.1166","58.1526","57.6525","-0.14"
"Oct 31, 2017","58.3120","57.9792","58.6125","57.8836","0.59"
"Nov 01, 2017","58.2595","58.3420","58.4138","58.0225","-0.09"
"Nov 02, 2017","58.1820","58.2500","58.4510","57.9799","-0.13"
"Nov 03, 2017","59.0505","58.2120","59.2860","58.1323","1.49"
"Nov 06, 2017","58.2490","59.0550","59.1860","58.2374","-1.36"
"Nov 07, 2017","59.3308","58.2790","59.4620","58.2198","1.86"
"Nov 08, 2017","59.2135","59.3676","59.5888","59.0700","-0.20"
"Nov 09, 2017","59.2595","59.2429","59.4378","59.1048","0.08"
"Nov 10, 2017","59.1825","59.2750","59.3923","58.9673","-0.13"
"Nov 13, 2017","59.3615","59.1870","59.6049","59.0700","0.30"
"Nov 14, 2017","60.4410","59.3973","60.4915","59.2877","1.82"
"Nov 15, 2017","60.2220","60.4620","60.5191","60.0205","-0.36"
"Nov 16, 2017","59.6730","60.2370","60.2483","59.5713","-0.91"
"Nov 17, 2017","59.0815","59.6810","59.7660","58.9985","-0.99"
"Nov 20, 2017","59.3850","59.1630","59.5879","59.0975","0.51"
"Nov 21, 2017","59.1054","59.4237","59.5495","59.0890","-0.47"
"Nov 22, 2017","58.4108","59.1578","59.1943","58.3734","-1.18"
"Nov 23, 2017","58.4030","58.4176","58.5510","58.3168","-0.01"
"Nov 24, 2017","58.3672","58.4490","58.7630","58.2425","-0.06"
"Nov 27, 2017","58.4905","58.4120","58.5215","58.0398","0.21"
"Nov 28, 2017","58.3797","58.4945","58.5853","58.2090","-0.19"
"Nov 29, 2017","58.5899","58.4215","58.7931","58.2413","0.36"
"Nov 30, 2017","58.4446","58.6549","58.7475","58.3535","-0.25"
"Dec 01, 2017","58.8685","58.4756","59.1700","58.4475","0.73"
"Dec 04, 2017","58.7980","58.8999","59.1248","58.6313","-0.12"
"Dec 05, 2017","58.7081","58.8204","58.8677","58.5913","-0.15"
"Dec 06, 2017","59.1695","58.7540","59.2611","58.6888","0.79"
"Dec 07, 2017","59.1717","59.2022","59.3953","59.0735","0.00"
"Dec 08, 2017","59.0877","59.1740","59.3938","59.0413","-0.14"
"Dec 11, 2017","58.9145","59.1150","59.3315","58.8773","-0.29"
"Dec 12, 2017","59.2040","58.9229","59.3100","58.7763","0.49"
"Dec 13, 2017","58.5252","59.2688","59.2988","58.5340","-1.15"
"Dec 14, 2017","58.8406","58.5702","58.9249","58.5269","0.54"
"Dec 15, 2017","58.8393","58.8666","59.0490","58.7160","-0.00"
"Dec 18, 2017","58.6369","58.8621","58.8890","58.5592","-0.34"
"Dec 19, 2017","58.6645","58.7144","58.8688","58.5375","0.05"
"Dec 20, 2017","58.7058","58.7712","58.8398","58.5895","0.07"
"Dec 21, 2017","58.4129","58.7356","58.7762","58.4111","-0.50"
"Dec 22, 2017","58.3133","58.4401","58.6562","58.1868","-0.17"
"Dec 25, 2017","57.9810","58.3210","58.4100","57.7925","-0.57"
"Dec 26, 2017","57.6620","58.0015","58.3051","57.5427","-0.55"
"Dec 27, 2017","57.6971","57.6480","57.9393","57.3765","0.06"
"Dec 28, 2017","57.5003","57.7590","57.8018","57.3863","-0.34"
"Dec 29, 2017","57.6575","57.5338","57.9303","57.4688","0.27"
"Jan 01, 2018","57.6575","57.6620","57.6620","57.6620","0.00"
"Jan 02, 2018","57.5164","57.6620","57.6620","57.2168","-0.24"
"Jan 03, 2018","57.1214","57.5264","57.6395","57.1075","-0.69"
"Jan 04, 2018","56.9406","57.1500","57.2978","56.7875","-0.32"
"Jan 05, 2018","56.9376","56.9678","57.1433","56.8950","-0.01"
"Jan 08, 2018","57.0930","57.0000","57.1928","56.9236","0.27"
"Jan 09, 2018","56.8750","57.1750","57.1978","56.8148","-0.38"
"Jan 10, 2018","57.0425","56.8720","57.1053","56.7606","0.29"
"Jan 11, 2018","56.4266","57.0525","57.0987","56.3961","-1.08"
"Jan 12, 2018","56.6362","56.4706","56.7553","56.4389","0.37"
"Jan 15, 2018","56.3162","56.6190","56.7355","56.2113","-0.57"
"Jan 16, 2018","56.4917","56.3262","56.6037","56.2609","0.31"
"Jan 17, 2018","56.8148","56.5475","56.9620","56.4029","0.57"
"Jan 18, 2018","56.4871","56.8596","56.9336","56.4015","-0.58"
"Jan 19, 2018","56.6794","56.5236","56.7449","56.4540","0.34"
"Jan 22, 2018","56.4756","56.6580","56.7426","56.4395","-0.36"
"Jan 23, 2018","56.3480","56.4856","56.5963","56.3126","-0.23"
"Jan 24, 2018","56.1530","56.3717","56.4788","56.1063","-0.35"
"Jan 25, 2018","55.9336","56.1630","56.2911","55.5780","-0.39"
"Jan 26, 2018","56.2166","55.8661","56.2853","55.7279","0.51"
"Jan 29, 2018","56.3111","56.2400","56.5250","56.1555","0.17"
"Jan 30, 2018","56.3670","56.3174","56.4465","55.8767","0.10"
"Jan 31, 2018","56.1872","56.3783","56.4831","56.0651","-0.32"
"Feb 01, 2018","55.9814","56.1674","56.4353","55.8733","-0.37"
"Feb 02, 2018","56.5231","55.9914","56.5743","55.9201","0.97"
"Feb 05, 2018","57.2819","56.5499","57.3868","56.4855","1.34"
"Feb 06, 2018","56.8028","57.3315","57.6474","56.8168","-0.84"
"Feb 07, 2018","57.8934","56.8559","57.9991","56.7448","1.92"
"Feb 08, 2018","58.3960","57.8910","58.4786","57.5152","0.87"
"Feb 09, 2018","58.3307","58.4073","58.7795","57.9063","-0.11"
"Feb 12, 2018","57.7434","58.3716","58.4338","57.6544","-1.01"
"Feb 13, 2018","57.6533","57.7869","57.9703","57.5981","-0.16"
"Feb 14, 2018","56.6864","57.6281","57.8010","56.6878","-1.68"
"Feb 15, 2018","56.3864","56.7256","56.8862","56.3347","-0.53"
"Feb 16, 2018","56.3999","56.4023","56.5129","56.1635","0.02"
"Feb 19, 2018","56.4522","56.4153","56.5543","56.2244","0.09"
"Feb 20, 2018","56.5140","56.4872","56.7751","56.3398","0.11"
"Feb 21, 2018","56.7300","56.5490","56.8588","56.4428","0.38"
"Feb 22, 2018","56.4234","56.7563","56.8744","56.4334","-0.54"
"Feb 23, 2018","56.2662","56.4334","56.6053","56.2571","-0.28"
"Feb 26, 2018","55.5930","56.0930","56.1972","55.5961","-1.20"
"Feb 27, 2018","56.2475","55.6350","56.3595","55.5450","1.18"
"Feb 28, 2018","56.3404","56.2940","56.4715","56.0353","0.17"
"Mar 01, 2018","56.8138","56.3500","57.0605","56.3238","0.84"
"Mar 02, 2018","56.8050","56.8238","57.3900","56.5658","-0.02"
"Mar 05, 2018","56.3960","56.8116","57.3155","56.3721","-0.72"
"Mar 06, 2018","56.7025","56.4046","56.7617","56.2555","0.54"
"Mar 07, 2018","56.8337","56.6612","57.0688","56.6235","0.23"
"Mar 08, 2018","57.0850","56.8135","57.1799","56.7733","0.44"
"Mar 09, 2018","56.6177","57.1173","57.1392","56.5848","-0.82"
"Mar 12, 2018","56.8950","56.7000","56.9988","56.4822","0.49"
"Mar 13, 2018","57.0510","56.9300","57.1383","56.6350","0.27"
"Mar 14, 2018","57.1350","57.1045","57.3158","56.7595","0.15"
"Mar 15, 2018","57.4306","57.1595","57.5370","56.9290","0.52"
"Mar 16, 2018","57.5056","57.4592","57.8200","57.3778","0.13"
"Mar 19, 2018","57.7662","57.5051","58.0425","57.3970","0.45"
"Mar 20, 2018","57.5563","57.7762","57.8978","57.4138","-0.36"
"Mar 21, 2018","56.8620","57.6137","57.6304","56.8348","-1.21"
"Mar 22, 2018","57.2260","56.8768","57.2905","56.7304","0.64"
"Mar 23, 2018","57.2234","57.2566","57.4048","56.9801","-0.00"
"Mar 26, 2018","57.1970","57.1903","57.5203","56.8190","-0.05"
"Mar 27, 2018","57.3560","57.1966","57.5433","57.0108","0.28"
"Mar 28, 2018","57.7388","57.3990","57.8928","57.2582","0.67"
"Mar 29, 2018","57.2485","57.7488","57.8438","57.2353","-0.85"
"Mar 30, 2018","57.1210","57.2917","57.4824","57.0208","-0.22"
"Apr 02, 2018","57.4800","57.1726","57.6534","57.1190","0.63"
"Apr 03, 2018","57.5700","57.4895","57.7103","57.3375","0.16"
"Apr 04, 2018","57.4020","57.6317","57.9128","57.3943","-0.29"
"Apr 05, 2018","57.6730","57.4358","57.7815","57.4011","0.47"
"Apr 06, 2018","58.1400","57.7075","58.1798","57.5608","0.81"
"Apr 09, 2018","60.6005","58.1039","60.6647","58.0503","4.23"
"Apr 10, 2018","63.0130","60.6050","63.9475","60.1976","3.98"
"Apr 11, 2018","62.4512","63.0730","65.0600","62.0408","-0.89"
"Apr 12, 2018","61.9590","62.4618","63.1240","61.2624","-0.79"
"Apr 13, 2018","62.0193","62.0025","62.3000","61.1831","0.10"
"Apr 16, 2018","61.1343","62.7942","63.2063","60.9772","-1.43"
"Apr 17, 2018","61.5130","61.1358","62.0548","60.8336","0.62"
"Apr 18, 2018","60.8635","61.5278","61.9885","60.7415","-1.06"
"Apr 19, 2018","60.9105","60.8680","61.2060","60.5575","0.08"
"Apr 20, 2018","61.3771","60.9630","61.6200","60.8585","0.77"
"Apr 23, 2018","61.8630","61.3400","62.1903","61.1709","0.79"
"Apr 24, 2018","61.5568","61.8730","61.9070","61.3451","-0.49"
"Apr 25, 2018","62.4062","61.5668","62.4972","61.4808","1.38"
"Apr 26, 2018","62.8105","62.4356","63.0453","62.1198","0.65"
"Apr 27, 2018","62.1156","62.8205","62.8732","61.7100","-1.11"
"Apr 28, 2018","62.2344","62.1635","62.2979","61.9012","0.19"
"Apr 30, 2018","62.9362","62.2857","63.1695","62.1957","1.13"
"May 01, 2018","63.7554","62.9658","63.8000","62.9150","1.30"
"May 02, 2018","64.0655","63.7500","64.2850","63.1548","0.49"
"May 03, 2018","62.9955","64.0666","64.0711","62.8519","-1.67"
"May 04, 2018","62.4812","63.0034","63.4800","62.3294","-0.82"
"May 07, 2018","62.8680","62.5000","63.0215","62.5000","0.62"
"May 08, 2018","63.2141","62.9173","63.6890","62.7163","0.55"
"May 09, 2018","62.9695","63.1750","63.9596","62.8925","-0.39"
"May 10, 2018","61.6505","63.0610","63.1709","61.5653","-2.09"
"May 11, 2018","61.8880","61.7214","62.0549","61.4050","0.39"
"May 14, 2018","61.8656","61.8328","61.9703","61.5407","-0.04"
"May 15, 2018","62.2455","61.8756","62.7770","61.7766","0.61"
"May 16, 2018","61.7130","62.2900","62.6505","61.6065","-0.86"
"May 17, 2018","62.1350","61.7280","62.2323","61.5973","0.68"
"May 18, 2018","62.2924","62.1650","62.7002","61.8230","0.25"
"May 21, 2018","61.5138","62.3414","62.7215","61.5084","-1.25"
"May 22, 2018","61.2293","61.5352","61.7038","60.9415","-0.46"
"May 23, 2018","61.2575","61.2338","61.8300","61.1915","0.05"
"May 24, 2018","61.5620","61.3050","61.6899","61.2738","0.50"
"May 25, 2018","62.1954","61.5770","62.3513","61.4998","1.03"
"May 28, 2018","62.2975","62.1916","62.5090","62.0562","0.16"
"May 29, 2018","62.8175","62.3250","62.9400","62.2339","0.83"
"May 30, 2018","62.0710","62.8675","62.9327","61.9897","-1.19"
"May 31, 2018","62.3496","62.1097","62.5695","61.9309","0.45"
"Jun 01, 2018","62.1962","62.3596","62.5178","61.9324","-0.25"
"Jun 04, 2018","62.0535","62.2213","62.2481","61.8050","-0.23"
"Jun 05, 2018","62.1280","62.0580","62.4616","61.8298","0.12"
"Jun 06, 2018","61.7855","62.1484","62.1867","61.7587","-0.55"
"Jun 07, 2018","62.3906","61.8155","62.6608","61.5812","0.98"
"Jun 08, 2018","62.2760","62.4006","62.9415","62.2235","-0.18"
"Jun 09, 2018","62.4747","62.3260","62.6051","62.2179","0.32"
"Jun 11, 2018","62.7727","62.4948","62.9311","62.0587","0.48"
"Jun 12, 2018","63.0426","62.8479","63.2026","62.5960","0.43"
"Jun 13, 2018","62.4477","63.0526","63.2855","62.2910","-0.94"
"Jun 14, 2018","62.5400","62.4777","62.6874","61.9515","0.15"
"Jun 15, 2018","63.1309","62.5600","63.3590","62.4065","0.94"
"Jun 18, 2018","63.3620","63.0678","63.8050","63.0366","0.37"
"Jun 19, 2018","63.8233","63.3720","64.2245","63.3100","0.73"
"Jun 20, 2018","63.5755","63.8671","63.9083","63.3997","-0.39"
"Jun 21, 2018","63.6365","63.6000","63.9386","63.4650","0.10"
"Jun 22, 2018","62.9250","63.6410","63.7632","62.7941","-1.12"
"Jun 25, 2018","62.7380","62.9300","63.3501","62.6170","-0.30"
"Jun 26, 2018","62.9925","62.8015","63.3611","62.6606","0.41"
"Jun 27, 2018","63.1861","63.0525","63.4053","62.8648","0.31"
"Jun 28, 2018","62.8015","63.2306","63.4910","62.7544","-0.61"
"Jun 29, 2018","62.7855","62.8260","62.9605","62.5615","-0.03"
"Jul 02, 2018","63.3960","63.0173","63.6090","62.9278","0.97"
"Jul 03, 2018","63.1250","63.4175","63.5151","63.0673","-0.43"
"Jul 04, 2018","63.2730","63.1350","63.3656","62.9598","0.23"
"Jul 05, 2018","63.0850","63.3175","63.4064","62.9198","-0.30"
"Jul 06, 2018","62.9147","63.1382","63.3423","62.9021","-0.27"
"Jul 09, 2018","62.3825","62.9530","63.0425","62.3998","-0.85"
"Jul 10, 2018","61.7830","62.3627","62.6483","61.6269","-0.96"
"Jul 11, 2018","62.3925","61.7930","62.4586","61.6200","0.99"
"Jul 12, 2018","62.2405","62.4164","62.4901","61.9110","-0.24"
"Jul 13, 2018","62.5330","62.2650","62.7753","62.0550","0.47"
"Jul 16, 2018","62.2792","62.5000","62.5601","62.0850","-0.41"
"Jul 17, 2018","62.6115","62.3292","62.6654","62.2537","0.53"
"Jul 18, 2018","62.9918","62.6415","63.2603","62.5985","0.61"
"Jul 19, 2018","63.5784","63.0218","63.8018","62.9385","0.93"
"Jul 20, 2018","63.4220","63.6084","63.8031","63.2797","-0.25"
"Jul 23, 2018","63.0460","63.4700","63.5785","62.9464","-0.59"
"Jul 24, 2018","63.3020","63.0835","63.5490","62.6488","0.41"
"Jul 25, 2018","62.7830","63.3380","63.4170","62.7144","-0.82"
"Jul 26, 2018","62.9277","62.8205","63.1040","62.7215","0.23"
"Jul 27, 2018","62.7395","62.9708","63.0566","62.6408","-0.30"
"Jul 30, 2018","62.2180","62.7514","62.9718","62.1817","-0.83"
"Jul 31, 2018","62.4960","62.2630","62.6015","62.1623","0.45"
"Aug 01, 2018","63.0025","62.5370","63.1031","62.4081","0.81"
"Aug 02, 2018","63.3275","63.0512","63.5667","62.9417","0.52"
"Aug 03, 2018","63.2975","63.3600","63.5525","63.1446","-0.05"
"Aug 06, 2018","63.7270","63.3890","63.8028","63.3043","0.68"
"Aug 07, 2018","63.4650","63.7591","63.7850","63.3710","-0.41"
"Aug 08, 2018","65.5690","63.5115","65.6728","63.4075","3.32"
"Aug 09, 2018","66.6400","65.6010","66.7300","65.5267","1.63"
"Aug 10, 2018","67.6759","66.6650","67.9162","66.4604","1.55"
"Aug 13, 2018","67.7653","67.6909","69.3435","67.3635","0.13"
"Aug 14, 2018","66.2715","67.8098","67.8098","66.2894","-2.20"
"Aug 15, 2018","67.2620","66.3178","67.7786","66.2285","1.49"
"Aug 16, 2018","66.8205","67.2820","67.3862","66.4848","-0.66"
"Aug 17, 2018","66.9725","66.8066","67.6575","66.6661","0.23"
"Aug 20, 2018","66.9560","67.1749","67.3674","66.9130","-0.02"
"Aug 21, 2018","67.1880","66.9710","67.6330","66.8428","0.35"
"Aug 22, 2018","68.0330","67.2580","68.4574","67.1987","1.26"
"Aug 23, 2018","68.2175","68.0480","69.0225","67.4563","0.27"
"Aug 24, 2018","67.0485","68.2505","68.3228","67.0504","-1.71"
"Aug 27, 2018","67.3830","67.0930","67.6936","66.9693","0.50"
"Aug 28, 2018","67.8655","67.3930","67.9274","67.2015","0.72"
"Aug 29, 2018","67.8575","67.8456","68.4055","67.6710","-0.01"
"Aug 30, 2018","68.2039","67.9725","68.4106","67.7500","0.51"
"Aug 31, 2018","67.4715","68.2705","68.3177","67.3059","-1.07"
"Sep 03, 2018","67.9254","67.5649","68.1912","67.5649","0.67"
"Sep 04, 2018","68.0695","67.9499","68.4928","67.8613","0.21"
"Sep 05, 2018","68.1910","68.1140","68.6002","67.9433","0.18"
"Sep 06, 2018","69.1966","68.2110","69.6413","67.9605","1.47"
"Sep 07, 2018","69.8740","69.2641","69.9540","68.7950","0.98"
"Sep 10, 2018","70.5200","69.9116","70.6050","69.6985","0.92"
"Sep 11, 2018","69.3782","70.5407","70.6627","69.3401","-1.62"
"Sep 12, 2018","68.9448","69.3827","69.8181","68.6388","-0.62"
"Sep 13, 2018","68.1923","68.9931","69.0404","67.9459","-1.09"
"Sep 14, 2018","68.0170","68.2700","68.5860","67.4513","-0.26"
"Sep 17, 2018","68.0695","68.2347","68.3828","67.9100","0.08"
"Sep 18, 2018","67.2850","68.0895","68.2430","67.2880","-1.15"
"Sep 19, 2018","66.6862","67.3392","67.4659","66.6678","-0.89"
"Sep 20, 2018","66.3264","66.7162","66.9490","66.1898","-0.54"
"Sep 21, 2018","66.4405","66.3309","66.8190","66.1078","0.17"
"Sep 24, 2018","65.8800","66.5588","66.6155","65.6685","-0.84"
"Sep 25, 2018","65.8210","65.9225","66.0104","65.5095","-0.09"
"Sep 26, 2018","65.8650","65.8310","66.1138","65.6650","0.07"
"Sep 27, 2018","65.5940","65.8750","66.0565","65.2144","-0.41"
"Sep 28, 2018","65.5748","65.5985","65.9416","65.3773","-0.03"
"Oct 01, 2018","64.9996","65.6154","65.7234","64.8418","-0.88"
"Oct 02, 2018","65.4388","65.0091","65.6390","64.9385","0.68"
"Oct 03, 2018","65.8775","65.4488","65.9433","65.3250","0.67"
"Oct 04, 2018","66.9785","65.8900","67.0626","65.8275","1.67"
"Oct 05, 2018","66.6200","66.9530","66.9877","66.3900","-0.54"
"Oct 08, 2018","66.5814","66.5845","67.1000","66.5192","-0.06"
"Oct 09, 2018","66.2175","66.5859","66.8805","66.1430","-0.55"
"Oct 10, 2018","66.8675","66.2275","66.9213","65.9783","0.98"
"Oct 11, 2018","66.2888","66.8775","67.0180","65.9885","-0.87"
"Oct 12, 2018","66.0350","66.3038","66.4289","65.8625","-0.38"
"Oct 15, 2018","65.6300","66.0400","66.1805","65.2825","-0.61"
"Oct 16, 2018","65.3488","65.6720","65.6920","65.2372","-0.43"
"Oct 17, 2018","65.5075","65.3650","65.6905","65.2538","0.24"
"Oct 18, 2018","65.7900","65.5225","65.9017","65.4454","0.43"
"Oct 19, 2018","65.4632","65.8050","65.9405","65.3080","-0.50"
"Oct 22, 2018","65.1875","65.4750","65.7180","64.9897","-0.42"
"Oct 23, 2018","65.5013","65.2025","65.7235","65.1556","0.48"
"Oct 24, 2018","65.6338","65.5163","65.7880","64.9475","0.20"
"Oct 25, 2018","65.5950","65.6500","65.9838","65.4362","-0.06"
"Oct 26, 2018","65.6855","65.6140","65.9388","65.4854","0.14"
"Oct 29, 2018","65.8128","65.6887","65.9684","65.4560","0.19"
"Oct 30, 2018","65.4570","65.8400","65.9192","65.4500","-0.54"
"Oct 31, 2018","65.8650","65.4750","65.9031","65.4278","0.62"
"Nov 01, 2018","65.6511","65.8788","65.9025","65.5550","-0.32"
"Nov 02, 2018","66.1148","65.6712","66.3023","65.5038","0.71"
"Nov 05, 2018","66.0390","66.0966","66.4856","65.9500","-0.11"
"Nov 06, 2018","66.0475","66.0600","66.3239","65.7436","0.01"
"Nov 07, 2018","66.1988","66.0815","66.3588","65.8183","0.23"
"Nov 08, 2018","66.8900","66.2245","66.9780","66.1103","1.04"
"Nov 09, 2018","67.9150","66.9050","68.1923","66.7621","1.53"
"Nov 12, 2018","67.8458","67.9078","67.9495","67.3290","-0.10"
"Nov 13, 2018","68.0517","67.8990","68.1991","67.5325","0.30"
"Nov 14, 2018","67.0715","68.0570","68.2852","66.9880","-1.44"
"Nov 15, 2018","65.8600","67.1650","67.2567","65.7872","-1.81"
"Nov 16, 2018","65.9250","65.8750","66.2175","65.6570","0.10"
"Nov 19, 2018","65.6050","66.0108","66.1533","65.4762","-0.49"
"Nov 20, 2018","66.1258","65.6200","66.2524","65.5050","0.79"
"Nov 21, 2018","65.7137","66.1605","66.2343","65.5163","-0.62"
"Nov 22, 2018","65.5896","65.7287","65.8286","65.4057","-0.19"
"Nov 23, 2018","66.1775","65.6364","66.4400","65.5187","0.90"
"Nov 26, 2018","67.1220","66.3750","67.3550","66.3543","1.43"
"Nov 27, 2018","67.0795","67.1830","67.3903","66.4563","-0.06"
"Nov 28, 2018","67.0500","67.0945","67.5425","66.7488","-0.04"
"Nov 29, 2018","66.2440","67.0900","67.1480","65.9273","-1.20"
"Nov 30, 2018","67.0600","66.2750","67.2038","66.0135","1.23"
"Dec 03, 2018","66.4555","67.0995","67.1155","66.0779","-0.90"
"Dec 04, 2018","66.8325","66.5110","66.9503","66.1933","0.57"
"Dec 05, 2018","66.5000","66.8760","66.9544","66.4423","-0.50"
"Dec 06, 2018","66.8475","66.5362","67.2453","66.4633","0.52"
"Dec 07, 2018","66.3840","66.9500","67.0828","65.9730","-0.69"
"Dec 10, 2018","66.6845","66.3785","66.7527","66.1348","0.45"
"Dec 11, 2018","66.3895","66.6890","66.7406","66.2063","-0.44"
"Dec 12, 2018","66.3660","66.4035","66.5475","66.1145","-0.04"
"Dec 13, 2018","66.2399","66.4350","66.5013","66.1219","-0.19"
"Dec 14, 2018","66.7611","66.1952","66.8668","66.1848","0.79"
"Dec 17, 2018","66.6955","66.7505","66.8425","66.4224","-0.10"
"Dec 18, 2018","67.4045","66.7162","67.5300","66.4949","1.06"
"Dec 19, 2018","67.4160","67.4050","67.8150","66.9641","0.02"
"Dec 20, 2018","68.2690","67.4853","68.7254","67.2228","1.27"
"Dec 21, 2018","68.8825","68.3230","69.1502","67.8488","0.90"
"Dec 24, 2018","68.5775","68.7634","68.8178","68.1681","-0.44"
"Dec 25, 2018","68.6445","68.6214","68.9795","68.3952","0.10"
"Dec 26, 2018","68.6547","68.7138","69.4921","68.5948","0.01"
"Dec 27, 2018","69.4600","68.7500","69.7660","68.5520","1.17"
"Dec 28, 2018","69.4365","69.4900","69.7891","69.2372","-0.03"
"Dec 29, 2018","69.7772","69.5149","69.9445","69.3809","0.49"
"Dec 31, 2018","69.6800","69.5540","69.7192","69.5540","-0.14"
"Jan 01, 2019","69.6800","69.6800","69.6800","69.6800","0.00"
"Jan 02, 2019","69.0010","69.6636","69.7283","68.6754","-0.97"
"Jan 03, 2019","68.6917","69.0310","69.5308","68.5119","-0.45"
"Jan 04, 2019","67.6486","68.7042","69.0148","67.4982","-1.52"
"Jan 07, 2019","66.6486","67.6904","67.8842","66.5958","-1.48"
"Jan 08, 2019","66.8855","66.6786","67.3274","66.6336","0.36"
"Jan 09, 2019","66.6040","66.9005","67.2618","66.5987","-0.42"
"Jan 10, 2019","66.8460","66.6725","67.3512","66.6096","0.36"
"Jan 11, 2019","66.8797","66.8507","67.1700","66.7810","0.05"
"Jan 14, 2019","67.0070","66.8827","67.3133","66.8216","0.19"
"Jan 15, 2019","66.9990","67.0220","67.1580","66.8704","-0.01"
"Jan 16, 2019","66.2718","67.0290","67.1447","66.2496","-1.09"
"Jan 17, 2019","66.3225","66.3525","66.6955","66.2404","0.08"
"Jan 18, 2019","66.1686","66.3565","66.5240","66.1060","-0.23"
"Jan 21, 2019","66.3600","66.1500","66.4893","66.1439","0.29"
"Jan 22, 2019","66.4770","66.3913","66.6353","66.3175","0.18"
"Jan 23, 2019","66.0720","66.5050","66.5570","66.0155","-0.61"
"Jan 24, 2019","65.6960","66.0788","66.1661","65.6655","-0.57"
"Jan 25, 2019","65.9510","65.6873","66.2680","65.6117","0.39"
"Jan 28, 2019","66.2130","66.0000","66.3737","65.5641","0.40"
"Jan 29, 2019","65.9936","66.2600","66.4163","65.9553","-0.33"
"Jan 30, 2019","65.3600","66.0236","66.2050","65.3535","-0.96"
"Jan 31, 2019","65.3390","65.3900","65.7064","65.1538","-0.03"
"Feb 01, 2019","65.4340","65.3700","65.7468","65.3110","0.15"
"Feb 04, 2019","65.5345","65.4990","65.7390","65.4384","0.15"
"Feb 05, 2019","65.5820","65.5650","65.6636","65.4075","0.07"
"Feb 06, 2019","65.8495","65.6200","65.9540","65.5358","0.41"
"Feb 07, 2019","65.9390","65.8650","66.1698","65.6864","0.14"
"Feb 08, 2019","65.4605","65.9435","66.1776","65.3348","-0.73"
"Feb 11, 2019","65.7850","65.4660","65.9066","65.3824","0.50"
"Feb 12, 2019","65.8080","65.8030","66.2485","65.4950","0.03"
"Feb 13, 2019","66.5090","65.8515","66.5902","65.5984","1.07"
"Feb 14, 2019","66.6527","66.5240","67.1729","66.2763","0.22"
"Feb 15, 2019","66.2523","66.6260","66.7959","66.2179","-0.60"
"Feb 18, 2019","66.1910","66.2485","66.4000","66.0772","-0.09"
"Feb 19, 2019","65.6825","66.2335","66.3452","65.6812","-0.77"
"Feb 20, 2019","65.6500","65.7050","65.9478","65.4578","-0.05"
"Feb 21, 2019","65.5910","65.6774","65.7940","65.3612","-0.09"
"Feb 22, 2019","65.3575","65.6290","65.7236","65.2972","-0.36"
"Feb 25, 2019","65.5050","65.5077","65.6475","65.1498","0.23"
"Feb 26, 2019","65.6575","65.5200","65.9550","65.4418","0.23"
"Feb 27, 2019","65.7400","65.7075","66.0325","65.6435","0.13"
"Feb 28, 2019","65.9550","65.7875","66.0361","65.6785","0.33"
"Mar 01, 2019","65.9130","65.9681","65.9935","65.6000","-0.06"
"Mar 04, 2019","65.7315","65.9180","65.9688","65.6333","-0.28"
"Mar 05, 2019","65.7463","65.7465","65.8627","65.5897","0.02"
"Mar 06, 2019","65.9040","65.7965","66.0497","65.7467","0.24"
"Mar 07, 2019","66.2624","65.9185","66.3143","65.8423","0.54"
"Mar 08, 2019","66.3200","66.2924","66.5163","66.2371","0.09"
"Mar 11, 2019","65.8763","66.4329","66.4791","65.8544","-0.67"
"Mar 12, 2019","65.6175","65.9121","65.9770","65.5313","-0.39"
"Mar 13, 2019","65.4590","65.6220","65.6894","65.3147","-0.24"
"Mar 14, 2019","65.4760","65.4482","65.6063","65.2903","0.03"
"Mar 15, 2019","64.7935","65.4785","65.5521","64.7688","-1.04"
"Mar 18, 2019","64.3745","64.9319","64.9350","64.1325","-0.65"
"Mar 19, 2019","64.3740","64.3962","64.5875","64.1763","-0.00"
"Mar 20, 2019","63.8140","64.3902","64.4125","63.6464","-0.87"
"Mar 21, 2019","63.8643","63.8825","63.9554","63.6325","0.08"
"Mar 22, 2019","64.5960","63.8793","64.8385","63.6955","1.15"
"Mar 25, 2019","63.9710","64.5510","64.7251","63.9080","-0.97"
"Mar 26, 2019","64.4085","64.0055","64.4950","63.9208","0.68"
"Mar 27, 2019","64.8475","64.4140","65.0087","64.3221","0.68"
